businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification
ACW1475-TEST1,ACW1475,2026-03-01T20:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW1475-TEST2,ACW1475,2026-03-01T20:13:10Z,FAIL,Sterility,Does Not Conform
ACW1475-TEST3,ACW1475,2026-03-01T20:13:10Z,FAIL,Endotoxin,Conforms
ACW1475-TEST4,ACW1475,2026-03-01T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA3801-TEST0,ADA3801,2026-02-10T09:13:10Z,FAIL,Appearance,Does Not Conform
ADA3801-TEST1,ADA3801,2026-02-10T09:13:10Z,FAIL,Mycoplasma,Conforms
ADA3801-TEST2,ADA3801,2026-02-10T09:13:10Z,FAIL,Sterility,Conforms
ADA3801-TEST3,ADA3801,2026-02-10T09:13:10Z,FAIL,Endotoxin,Conforms
ADA3801-TEST4,ADA3801,2026-02-10T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF3517-TEST0,ADF3517,2026-01-28T14:13:10Z,FAIL,Appearance,Does Not Conform
ADF3517-TEST1,ADF3517,2026-01-28T14:13:10Z,FAIL,Mycoplasma,Conforms
ADF3517-TEST2,ADF3517,2026-01-28T14:13:10Z,FAIL,Sterility,Conforms
ADF3517-TEST3,ADF3517,2026-01-28T14:13:10Z,FAIL,Endotoxin,Conforms
ADF3517-TEST4,ADF3517,2026-01-28T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACD8639-TEST0,ACD8639,2026-01-07T00:13:10Z,FAIL,Appearance,Does Not Conform
ACD8639-TEST1,ACD8639,2026-01-07T00:13:10Z,FAIL,Mycoplasma,Conforms
ACD8639-TEST2,ACD8639,2026-01-07T00:13:10Z,FAIL,Sterility,Conforms
ACD8639-TEST3,ACD8639,2026-01-07T00:13:10Z,FAIL,Endotoxin,Conforms
ACD8639-TEST4,ACD8639,2026-01-07T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW5172-TEST0,ACW5172,2026-02-02T04:13:10Z,FAIL,Appearance,Does Not Conform
ACW5172-TEST1,ACW5172,2026-02-02T04:13:10Z,FAIL,Mycoplasma,Conforms
ACW5172-TEST2,ACW5172,2026-02-02T04:13:10Z,FAIL,Sterility,Does Not Conform
ACW5172-TEST3,ACW5172,2026-02-02T04:13:10Z,FAIL,Endotoxin,Conforms
ACW5172-TEST4,ACW5172,2026-02-02T04:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX9744-TEST0,ACX9744,2026-02-23T12:13:10Z,FAIL,Appearance,Conforms
ACX9744-TEST1,ACX9744,2026-02-23T12:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX9744-TEST2,ACX9744,2026-02-23T12:13:10Z,FAIL,Sterility,Conforms
ACX9744-TEST3,ACX9744,2026-02-23T12:13:10Z,FAIL,Endotoxin,Conforms
ACX9744-TEST4,ACX9744,2026-02-23T12:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ2954-TEST0,ACZ2954,2026-01-16T13:13:10Z,PASS,Appearance,Conforms
ACZ2954-TEST1,ACZ2954,2026-01-16T13:13:10Z,PASS,Mycoplasma,Conforms
ACZ2954-TEST2,ACZ2954,2026-01-16T13:13:10Z,PASS,Sterility,Conforms
ACZ2954-TEST3,ACZ2954,2026-01-16T13:13:10Z,PASS,Endotoxin,Conforms
ACZ2954-TEST4,ACZ2954,2026-01-16T13:13:10Z,PASS,Cell Viability Percentage,Conforms
ACX6471-TEST0,ACX6471,2026-01-04T13:13:10Z,PASS,Appearance,Conforms
ACX6471-TEST1,ACX6471,2026-01-04T13:13:10Z,PASS,Mycoplasma,Conforms
ACX6471-TEST2,ACX6471,2026-01-04T13:13:10Z,PASS,Sterility,Conforms
ACX6471-TEST3,ACX6471,2026-01-04T13:13:10Z,PASS,Endotoxin,Conforms
ACX6471-TEST4,ACX6471,2026-01-04T13:13:10Z,PASS,Cell Viability Percentage,Conforms
ACZ0683-TEST0,ACZ0683,2026-02-27T00:13:10Z,FAIL,Appearance,Conforms
ACZ0683-TEST1,ACZ0683,2026-02-27T00:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACZ0683-TEST2,ACZ0683,2026-02-27T00:13:10Z,FAIL,Sterility,Conforms
ACZ0683-TEST3,ACZ0683,2026-02-27T00:13:10Z,FAIL,Endotoxin,Conforms
ACZ0683-TEST4,ACZ0683,2026-02-27T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADF6873-TEST0,ADF6873,2026-02-01T02:13:10Z,PASS,Appearance,Conforms
ADF6873-TEST1,ADF6873,2026-02-01T02:13:10Z,PASS,Mycoplasma,Conforms
ADF6873-TEST2,ADF6873,2026-02-01T02:13:10Z,PASS,Sterility,Conforms
ADF6873-TEST3,ADF6873,2026-02-01T02:13:10Z,PASS,Endotoxin,Conforms
ADF6873-TEST4,ADF6873,2026-02-01T02:13:10Z,PASS,Cell Viability Percentage,Conforms
ADE3244-TEST0,ADE3244,2026-02-15T07:13:10Z,FAIL,Appearance,Conforms
ADE3244-TEST1,ADE3244,2026-02-15T07:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADE3244-TEST2,ADE3244,2026-02-15T07:13:10Z,FAIL,Sterility,Does Not Conform
ADE3244-TEST3,ADE3244,2026-02-15T07:13:10Z,FAIL,Endotoxin,Conforms
ADE3244-TEST4,ADE3244,2026-02-15T07:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACW3642-TEST0,ACW3642,2026-02-06T17:13:10Z,FAIL,Appearance,Does Not Conform
ACW3642-TEST1,ACW3642,2026-02-06T17:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACW3642-TEST2,ACW3642,2026-02-06T17:13:10Z,FAIL,Sterility,Conforms
ACW3642-TEST3,ACW3642,2026-02-06T17:13:10Z,FAIL,Endotoxin,Conforms
ACW3642-TEST4,ACW3642,2026-02-06T17:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ6449-TEST0,ADJ6449,2026-01-07T13:13:10Z,FAIL,Appearance,Does Not Conform
ADJ6449-TEST1,ADJ6449,2026-01-07T13:13:10Z,FAIL,Mycoplasma,Conforms
ADJ6449-TEST2,ADJ6449,2026-01-07T13:13:10Z,FAIL,Sterility,Conforms
ADJ6449-TEST3,ADJ6449,2026-01-07T13:13:10Z,FAIL,Endotoxin,Conforms
ADJ6449-TEST4,ADJ6449,2026-01-07T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW4209-TEST0,ACW4209,2026-01-04T05:13:10Z,FAIL,Appearance,Does Not Conform
ACW4209-TEST1,ACW4209,2026-01-04T05:13:10Z,FAIL,Mycoplasma,Conforms
ACW4209-TEST2,ACW4209,2026-01-04T05:13:10Z,FAIL,Sterility,Conforms
ACW4209-TEST3,ACW4209,2026-01-04T05:13:10Z,FAIL,Endotoxin,Conforms
ACW4209-TEST4,ACW4209,2026-01-04T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX8715-TEST0,ACX8715,2026-01-24T18:13:10Z,FAIL,Appearance,Conforms
ACX8715-TEST1,ACX8715,2026-01-24T18:13:10Z,FAIL,Mycoplasma,Conforms
ACX8715-TEST2,ACX8715,2026-01-24T18:13:10Z,FAIL,Sterility,Conforms
ACX8715-TEST3,ACX8715,2026-01-24T18:13:10Z,FAIL,Endotoxin,Conforms
ACX8715-TEST4,ACX8715,2026-01-24T18:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADJ1480-TEST0,ADJ1480,2026-01-30T02:13:10Z,FAIL,Appearance,Conforms
ADJ1480-TEST1,ADJ1480,2026-01-30T02:13:10Z,FAIL,Mycoplasma,Conforms
ADJ1480-TEST2,ADJ1480,2026-01-30T02:13:10Z,FAIL,Sterility,Conforms
ADJ1480-TEST3,ADJ1480,2026-01-30T02:13:10Z,FAIL,Endotoxin,Does Not Conform
ADJ1480-TEST4,ADJ1480,2026-01-30T02:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADJ6778-TEST0,ADJ6778,2026-02-07T21:13:10Z,FAIL,Appearance,Does Not Conform
ADJ6778-TEST1,ADJ6778,2026-02-07T21:13:10Z,FAIL,Mycoplasma,Conforms
ADJ6778-TEST2,ADJ6778,2026-02-07T21:13:10Z,FAIL,Sterility,Conforms
ADJ6778-TEST3,ADJ6778,2026-02-07T21:13:10Z,FAIL,Endotoxin,Conforms
ADJ6778-TEST4,ADJ6778,2026-02-07T21:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX4606-TEST0,ACX4606,2026-02-03T20:13:10Z,FAIL,Appearance,Conforms
ACX4606-TEST1,ACX4606,2026-02-03T20:13:10Z,FAIL,Mycoplasma,Conforms
ACX4606-TEST2,ACX4606,2026-02-03T20:13:10Z,FAIL,Sterility,Does Not Conform
ACX4606-TEST3,ACX4606,2026-02-03T20:13:10Z,FAIL,Endotoxin,Conforms
ACX4606-TEST4,ACX4606,2026-02-03T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC7348-TEST0,ADC7348,2026-01-23T14:13:10Z,FAIL,Appearance,Does Not Conform
ADC7348-TEST1,ADC7348,2026-01-23T14:13:10Z,FAIL,Mycoplasma,Conforms
ADC7348-TEST2,ADC7348,2026-01-23T14:13:10Z,FAIL,Sterility,Conforms
ADC7348-TEST3,ADC7348,2026-01-23T14:13:10Z,FAIL,Endotoxin,Conforms
ADC7348-TEST4,ADC7348,2026-01-23T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB0601-TEST0,ADB0601,2026-02-09T23:13:10Z,FAIL,Appearance,Conforms
ADB0601-TEST1,ADB0601,2026-02-09T23:13:10Z,FAIL,Mycoplasma,Conforms
ADB0601-TEST2,ADB0601,2026-02-09T23:13:10Z,FAIL,Sterility,Conforms
ADB0601-TEST3,ADB0601,2026-02-09T23:13:10Z,FAIL,Endotoxin,Conforms
ADB0601-TEST4,ADB0601,2026-02-09T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADD0691-TEST0,ADD0691,2026-02-03T13:13:10Z,PASS,Appearance,Conforms
ADD0691-TEST1,ADD0691,2026-02-03T13:13:10Z,PASS,Mycoplasma,Conforms
ADD0691-TEST2,ADD0691,2026-02-03T13:13:10Z,PASS,Sterility,Conforms
ADD0691-TEST3,ADD0691,2026-02-03T13:13:10Z,PASS,Endotoxin,Conforms
ADD0691-TEST4,ADD0691,2026-02-03T13:13:10Z,PASS,Cell Viability Percentage,Conforms
ACJ0616-TEST0,ACJ0616,2026-01-27T05:13:10Z,FAIL,Appearance,Conforms
ACJ0616-TEST1,ACJ0616,2026-01-27T05:13:10Z,FAIL,Mycoplasma,Conforms
ACJ0616-TEST2,ACJ0616,2026-01-27T05:13:10Z,FAIL,Sterility,Conforms
ACJ0616-TEST3,ACJ0616,2026-01-27T05:13:10Z,FAIL,Endotoxin,Does Not Conform
ACJ0616-TEST4,ACJ0616,2026-01-27T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADE8591-TEST0,ADE8591,2026-02-01T20:13:10Z,FAIL,Appearance,Does Not Conform
ADE8591-TEST1,ADE8591,2026-02-01T20:13:10Z,FAIL,Mycoplasma,Conforms
ADE8591-TEST2,ADE8591,2026-02-01T20:13:10Z,FAIL,Sterility,Conforms
ADE8591-TEST3,ADE8591,2026-02-01T20:13:10Z,FAIL,Endotoxin,Conforms
ADE8591-TEST4,ADE8591,2026-02-01T20:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC5939-TEST0,ADC5939,2026-03-03T16:13:10Z,PASS,Appearance,Conforms
ADC5939-TEST1,ADC5939,2026-03-03T16:13:10Z,PASS,Mycoplasma,Conforms
ADC5939-TEST2,ADC5939,2026-03-03T16:13:10Z,PASS,Sterility,Conforms
ADC5939-TEST3,ADC5939,2026-03-03T16:13:10Z,PASS,Endotoxin,Conforms
ADC5939-TEST4,ADC5939,2026-03-03T16:13:10Z,PASS,Cell Viability Percentage,Conforms
ACR1387-TEST0,ACR1387,2026-01-14T17:13:10Z,PASS,Appearance,Conforms
ACR1387-TEST1,ACR1387,2026-01-14T17:13:10Z,PASS,Mycoplasma,Conforms
ACR1387-TEST2,ACR1387,2026-01-14T17:13:10Z,PASS,Sterility,Conforms
ACR1387-TEST3,ACR1387,2026-01-14T17:13:10Z,PASS,Endotoxin,Conforms
ACR1387-TEST4,ACR1387,2026-01-14T17:13:10Z,PASS,Cell Viability Percentage,Conforms
ACE7502-TEST0,ACE7502,2026-02-02T10:13:10Z,FAIL,Appearance,Does Not Conform
ACE7502-TEST1,ACE7502,2026-02-02T10:13:10Z,FAIL,Mycoplasma,Conforms
ACE7502-TEST2,ACE7502,2026-02-02T10:13:10Z,FAIL,Sterility,Conforms
ACE7502-TEST3,ACE7502,2026-02-02T10:13:10Z,FAIL,Endotoxin,Conforms
ACE7502-TEST4,ACE7502,2026-02-02T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD6580-TEST0,ADD6580,2026-01-06T22:13:10Z,FAIL,Appearance,Conforms
ADD6580-TEST1,ADD6580,2026-01-06T22:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADD6580-TEST2,ADD6580,2026-01-06T22:13:10Z,FAIL,Sterility,Conforms
ADD6580-TEST3,ADD6580,2026-01-06T22:13:10Z,FAIL,Endotoxin,Conforms
ADD6580-TEST4,ADD6580,2026-01-06T22:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD7707-TEST0,ADD7707,2026-01-19T21:13:10Z,FAIL,Appearance,Conforms
ADD7707-TEST1,ADD7707,2026-01-19T21:13:10Z,FAIL,Mycoplasma,Conforms
ADD7707-TEST2,ADD7707,2026-01-19T21:13:10Z,FAIL,Sterility,Does Not Conform
ADD7707-TEST3,ADD7707,2026-01-19T21:13:10Z,FAIL,Endotoxin,Conforms
ADD7707-TEST4,ADD7707,2026-01-19T21:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACX1928-TEST0,ACX1928,2026-03-02T01:13:10Z,FAIL,Appearance,Conforms
ACX1928-TEST1,ACX1928,2026-03-02T01:13:10Z,FAIL,Mycoplasma,Conforms
ACX1928-TEST2,ACX1928,2026-03-02T01:13:10Z,FAIL,Sterility,Conforms
ACX1928-TEST3,ACX1928,2026-03-02T01:13:10Z,FAIL,Endotoxin,Does Not Conform
ACX1928-TEST4,ACX1928,2026-03-02T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ6323-TEST0,ADJ6323,2026-02-16T23:13:10Z,FAIL,Appearance,Does Not Conform
ADJ6323-TEST1,ADJ6323,2026-02-16T23:13:10Z,FAIL,Mycoplasma,Conforms
ADJ6323-TEST2,ADJ6323,2026-02-16T23:13:10Z,FAIL,Sterility,Does Not Conform
ADJ6323-TEST3,ADJ6323,2026-02-16T23:13:10Z,FAIL,Endotoxin,Conforms
ADJ6323-TEST4,ADJ6323,2026-02-16T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX3874-TEST0,ACX3874,2026-03-02T05:13:10Z,FAIL,Appearance,Does Not Conform
ACX3874-TEST1,ACX3874,2026-03-02T05:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACX3874-TEST2,ACX3874,2026-03-02T05:13:10Z,FAIL,Sterility,Conforms
ACX3874-TEST3,ACX3874,2026-03-02T05:13:10Z,FAIL,Endotoxin,Conforms
ACX3874-TEST4,ACX3874,2026-03-02T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB1670-TEST0,ADB1670,2026-02-15T13:13:10Z,FAIL,Appearance,Conforms
ADB1670-TEST1,ADB1670,2026-02-15T13:13:10Z,FAIL,Mycoplasma,Conforms
ADB1670-TEST2,ADB1670,2026-02-15T13:13:10Z,FAIL,Sterility,Does Not Conform
ADB1670-TEST3,ADB1670,2026-02-15T13:13:10Z,FAIL,Endotoxin,Conforms
ADB1670-TEST4,ADB1670,2026-02-15T13:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACU8400-TEST0,ACU8400,2026-02-17T18:13:10Z,FAIL,Appearance,Conforms
ACU8400-TEST1,ACU8400,2026-02-17T18:13:10Z,FAIL,Mycoplasma,Does Not Conform
ACU8400-TEST2,ACU8400,2026-02-17T18:13:10Z,FAIL,Sterility,Conforms
ACU8400-TEST3,ACU8400,2026-02-17T18:13:10Z,FAIL,Endotoxin,Conforms
ACU8400-TEST4,ACU8400,2026-02-17T18:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADA2574-TEST0,ADA2574,2026-01-10T16:13:10Z,FAIL,Appearance,Does Not Conform
ADA2574-TEST1,ADA2574,2026-01-10T16:13:10Z,FAIL,Mycoplasma,Conforms
ADA2574-TEST2,ADA2574,2026-01-10T16:13:10Z,FAIL,Sterility,Conforms
ADA2574-TEST3,ADA2574,2026-01-10T16:13:10Z,FAIL,Endotoxin,Conforms
ADA2574-TEST4,ADA2574,2026-01-10T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ5110-TEST0,ADJ5110,2026-02-15T04:13:10Z,PASS,Appearance,Conforms
ADJ5110-TEST1,ADJ5110,2026-02-15T04:13:10Z,PASS,Mycoplasma,Conforms
ADJ5110-TEST2,ADJ5110,2026-02-15T04:13:10Z,PASS,Sterility,Conforms
ADJ5110-TEST3,ADJ5110,2026-02-15T04:13:10Z,PASS,Endotoxin,Conforms
ADJ5110-TEST4,ADJ5110,2026-02-15T04:13:10Z,PASS,Cell Viability Percentage,Conforms
ACY8894-TEST0,ACY8894,2026-02-07T12:13:10Z,FAIL,Appearance,Conforms
ACY8894-TEST1,ACY8894,2026-02-07T12:13:10Z,FAIL,Mycoplasma,Conforms
ACY8894-TEST2,ACY8894,2026-02-07T12:13:10Z,FAIL,Sterility,Conforms
ACY8894-TEST3,ACY8894,2026-02-07T12:13:10Z,FAIL,Endotoxin,Conforms
ACY8894-TEST4,ACY8894,2026-02-07T12:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADE8252-TEST0,ADE8252,2026-01-28T05:13:10Z,FAIL,Appearance,Does Not Conform
ADE8252-TEST1,ADE8252,2026-01-28T05:13:10Z,FAIL,Mycoplasma,Conforms
ADE8252-TEST2,ADE8252,2026-01-28T05:13:10Z,FAIL,Sterility,Conforms
ADE8252-TEST3,ADE8252,2026-01-28T05:13:10Z,FAIL,Endotoxin,Conforms
ADE8252-TEST4,ADE8252,2026-01-28T05:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW6004-TEST0,ACW6004,2026-02-20T10:13:10Z,FAIL,Appearance,Does Not Conform
ACW6004-TEST1,ACW6004,2026-02-20T10:13:10Z,FAIL,Mycoplasma,Conforms
ACW6004-TEST2,ACW6004,2026-02-20T10:13:10Z,FAIL,Sterility,Conforms
ACW6004-TEST3,ACW6004,2026-02-20T10:13:10Z,FAIL,Endotoxin,Conforms
ACW6004-TEST4,ACW6004,2026-02-20T10:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC3045-TEST0,ADC3045,2026-02-06T01:13:10Z,FAIL,Appearance,Does Not Conform
ADC3045-TEST1,ADC3045,2026-02-06T01:13:10Z,FAIL,Mycoplasma,Conforms
ADC3045-TEST2,ADC3045,2026-02-06T01:13:10Z,FAIL,Sterility,Conforms
ADC3045-TEST3,ADC3045,2026-02-06T01:13:10Z,FAIL,Endotoxin,Conforms
ADC3045-TEST4,ADC3045,2026-02-06T01:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADK3727-TEST0,ADK3727,2026-01-08T02:13:10Z,PASS,Appearance,Conforms
ADK3727-TEST1,ADK3727,2026-01-08T02:13:10Z,PASS,Mycoplasma,Conforms
ADK3727-TEST2,ADK3727,2026-01-08T02:13:10Z,PASS,Sterility,Conforms
ADK3727-TEST3,ADK3727,2026-01-08T02:13:10Z,PASS,Endotoxin,Conforms
ADK3727-TEST4,ADK3727,2026-01-08T02:13:10Z,PASS,Cell Viability Percentage,Conforms
ADA2608-TEST0,ADA2608,2026-02-13T15:13:10Z,FAIL,Appearance,Conforms
ADA2608-TEST1,ADA2608,2026-02-13T15:13:10Z,FAIL,Mycoplasma,Conforms
ADA2608-TEST2,ADA2608,2026-02-13T15:13:10Z,FAIL,Sterility,Does Not Conform
ADA2608-TEST3,ADA2608,2026-02-13T15:13:10Z,FAIL,Endotoxin,Conforms
ADA2608-TEST4,ADA2608,2026-02-13T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADG1999-TEST0,ADG1999,2026-02-11T15:13:10Z,FAIL,Appearance,Does Not Conform
ADG1999-TEST1,ADG1999,2026-02-11T15:13:10Z,FAIL,Mycoplasma,Conforms
ADG1999-TEST2,ADG1999,2026-02-11T15:13:10Z,FAIL,Sterility,Conforms
ADG1999-TEST3,ADG1999,2026-02-11T15:13:10Z,FAIL,Endotoxin,Conforms
ADG1999-TEST4,ADG1999,2026-02-11T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ5104-TEST0,ADJ5104,2026-02-09T07:13:10Z,FAIL,Appearance,Conforms
ADJ5104-TEST1,ADJ5104,2026-02-09T07:13:10Z,FAIL,Mycoplasma,Conforms
ADJ5104-TEST2,ADJ5104,2026-02-09T07:13:10Z,FAIL,Sterility,Does Not Conform
ADJ5104-TEST3,ADJ5104,2026-02-09T07:13:10Z,FAIL,Endotoxin,Conforms
ADJ5104-TEST4,ADJ5104,2026-02-09T07:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADC3642-TEST0,ADC3642,2026-02-06T17:13:10Z,FAIL,Appearance,Conforms
ADC3642-TEST1,ADC3642,2026-02-06T17:13:10Z,FAIL,Mycoplasma,Conforms
ADC3642-TEST2,ADC3642,2026-02-06T17:13:10Z,FAIL,Sterility,Does Not Conform
ADC3642-TEST3,ADC3642,2026-02-06T17:13:10Z,FAIL,Endotoxin,Does Not Conform
ADC3642-TEST4,ADC3642,2026-02-06T17:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACZ2569-TEST0,ACZ2569,2026-03-04T16:13:10Z,FAIL,Appearance,Does Not Conform
ACZ2569-TEST1,ACZ2569,2026-03-04T16:13:10Z,FAIL,Mycoplasma,Conforms
ACZ2569-TEST2,ACZ2569,2026-03-04T16:13:10Z,FAIL,Sterility,Conforms
ACZ2569-TEST3,ACZ2569,2026-03-04T16:13:10Z,FAIL,Endotoxin,Conforms
ACZ2569-TEST4,ACZ2569,2026-03-04T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ4938-TEST0,ACZ4938,2026-02-28T15:13:10Z,FAIL,Appearance,Conforms
ACZ4938-TEST1,ACZ4938,2026-02-28T15:13:10Z,FAIL,Mycoplasma,Conforms
ACZ4938-TEST2,ACZ4938,2026-02-28T15:13:10Z,FAIL,Sterility,Does Not Conform
ACZ4938-TEST3,ACZ4938,2026-02-28T15:13:10Z,FAIL,Endotoxin,Does Not Conform
ACZ4938-TEST4,ACZ4938,2026-02-28T15:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ACX6463-TEST0,ACX6463,2026-03-05T23:13:10Z,FAIL,Appearance,Conforms
ACX6463-TEST1,ACX6463,2026-03-05T23:13:10Z,FAIL,Mycoplasma,Conforms
ACX6463-TEST2,ACX6463,2026-03-05T23:13:10Z,FAIL,Sterility,Conforms
ACX6463-TEST3,ACX6463,2026-03-05T23:13:10Z,FAIL,Endotoxin,Conforms
ACX6463-TEST4,ACX6463,2026-03-05T23:13:10Z,FAIL,Cell Viability Percentage,Does Not Conform
ADD3054-TEST0,ADD3054,2026-01-12T00:13:10Z,FAIL,Appearance,Does Not Conform
ADD3054-TEST1,ADD3054,2026-01-12T00:13:10Z,FAIL,Mycoplasma,Conforms
ADD3054-TEST2,ADD3054,2026-01-12T00:13:10Z,FAIL,Sterility,Conforms
ADD3054-TEST3,ADD3054,2026-01-12T00:13:10Z,FAIL,Endotoxin,Conforms
ADD3054-TEST4,ADD3054,2026-01-12T00:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACW4206-TEST0,ACW4206,2026-01-09T21:13:10Z,FAIL,Appearance,Does Not Conform
ACW4206-TEST1,ACW4206,2026-01-09T21:13:10Z,FAIL,Mycoplasma,Conforms
ACW4206-TEST2,ACW4206,2026-01-09T21:13:10Z,FAIL,Sterility,Conforms
ACW4206-TEST3,ACW4206,2026-01-09T21:13:10Z,FAIL,Endotoxin,Conforms
ACW4206-TEST4,ACW4206,2026-01-09T21:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADJ1465-TEST0,ADJ1465,2026-02-01T16:13:10Z,FAIL,Appearance,Does Not Conform
ADJ1465-TEST1,ADJ1465,2026-02-01T16:13:10Z,FAIL,Mycoplasma,Conforms
ADJ1465-TEST2,ADJ1465,2026-02-01T16:13:10Z,FAIL,Sterility,Does Not Conform
ADJ1465-TEST3,ADJ1465,2026-02-01T16:13:10Z,FAIL,Endotoxin,Conforms
ADJ1465-TEST4,ADJ1465,2026-02-01T16:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADD0698-TEST0,ADD0698,2026-02-27T09:13:10Z,FAIL,Appearance,Conforms
ADD0698-TEST1,ADD0698,2026-02-27T09:13:10Z,FAIL,Mycoplasma,Conforms
ADD0698-TEST2,ADD0698,2026-02-27T09:13:10Z,FAIL,Sterility,Does Not Conform
ADD0698-TEST3,ADD0698,2026-02-27T09:13:10Z,FAIL,Endotoxin,Conforms
ADD0698-TEST4,ADD0698,2026-02-27T09:13:10Z,FAIL,Cell Viability Percentage,Conforms
ADB9850-TEST0,ADB9850,2026-01-17T14:13:10Z,FAIL,Appearance,Conforms
ADB9850-TEST1,ADB9850,2026-01-17T14:13:10Z,FAIL,Mycoplasma,Does Not Conform
ADB9850-TEST2,ADB9850,2026-01-17T14:13:10Z,FAIL,Sterility,Conforms
ADB9850-TEST3,ADB9850,2026-01-17T14:13:10Z,FAIL,Endotoxin,Does Not Conform
ADB9850-TEST4,ADB9850,2026-01-17T14:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACV7962-TEST0,ACV7962,2026-02-04T11:13:10Z,PASS,Appearance,Conforms
ACV7962-TEST1,ACV7962,2026-02-04T11:13:10Z,PASS,Mycoplasma,Conforms
ACV7962-TEST2,ACV7962,2026-02-04T11:13:10Z,PASS,Sterility,Conforms
ACV7962-TEST3,ACV7962,2026-02-04T11:13:10Z,PASS,Endotoxin,Conforms
ACV7962-TEST4,ACV7962,2026-02-04T11:13:10Z,PASS,Cell Viability Percentage,Conforms
ADG4093-TEST0,ADG4093,2026-02-25T11:13:10Z,PASS,Appearance,Conforms
ADG4093-TEST1,ADG4093,2026-02-25T11:13:10Z,PASS,Mycoplasma,Conforms
ADG4093-TEST2,ADG4093,2026-02-25T11:13:10Z,PASS,Sterility,Conforms
ADG4093-TEST3,ADG4093,2026-02-25T11:13:10Z,PASS,Endotoxin,Conforms
ADG4093-TEST4,ADG4093,2026-02-25T11:13:10Z,PASS,Cell Viability Percentage,Conforms
ADC0305-TEST0,ADC0305,2026-02-08T15:13:10Z,FAIL,Appearance,Does Not Conform
ADC0305-TEST1,ADC0305,2026-02-08T15:13:10Z,FAIL,Mycoplasma,Conforms
ADC0305-TEST2,ADC0305,2026-02-08T15:13:10Z,FAIL,Sterility,Conforms
ADC0305-TEST3,ADC0305,2026-02-08T15:13:10Z,FAIL,Endotoxin,Conforms
ADC0305-TEST4,ADC0305,2026-02-08T15:13:10Z,FAIL,Cell Viability Percentage,Conforms
ACZ6999-TEST0,ACZ6999,2026-02-04T01:13:10Z,FAIL,Appearance,Does Not Conform
ACZ6999-TEST1,ACZ6999,2026-02-04T01:13:10Z,FAIL,Mycoplasma,Conforms
ACZ6999-TEST2,ACZ6999,2026-02-04T01:13:10Z,FAIL,Sterility,Conforms
ACZ6999-TEST3,ACZ6999,2026-02-04T01:13:10Z,FAIL,Endotoxin,Conforms
